0.000539	7.011	85.978	133.587	42.989	51.587	10.000	0.000	72
0.031311	4.910	90.180	136.108	45.090	54.108	10.000	0.000	72
0.062267	5.082	89.835	135.901	44.918	53.901	10.000	-0.000	72
0.093261	5.082	89.835	135.901	44.918	53.901	10.000	0.000	72
0.124133	5.140	89.720	135.832	44.860	53.832	10.000	-0.000	72
0.154897	5.317	89.366	135.620	44.683	53.620	10.000	-0.000	72
0.185469	4.968	90.065	136.039	45.032	54.039	10.000	0.000	72
0.216010	5.082	89.835	135.901	44.918	53.901	10.000	-0.000	72
0.246562	5.025	89.950	135.970	44.975	53.970	10.000	0.000	72
0.277269	5.140	89.720	135.832	44.860	53.832	10.000	-0.000	72
0.307928	5.082	89.835	135.901	44.918	53.901	10.000	0.000	72
0.338629	4.968	90.065	136.039	45.032	54.039	10.000	0.000	72
0.369412	5.140	89.720	135.832	44.860	53.832	10.000	-0.000	72
0.400172	5.609	88.782	135.269	44.391	53.269	10.000	-0.000	72
0.430872	5.609	88.782	135.269	44.391	53.269	10.000	0.000	72
0.461796	5.901	88.198	134.919	44.099	52.919	10.000	-0.000	72
0.492564	6.777	86.447	133.868	43.223	51.868	10.000	-0.000	72
0.523382	7.360	85.279	133.167	42.640	51.167	10.000	-0.000	72
0.554319	8.590	82.819	131.692	41.410	49.692	10.000	-0.000	72
0.585226	8.882	82.235	131.341	41.118	49.341	10.000	-0.000	72
0.615870	10.050	79.900	129.940	39.950	47.940	10.000	-0.000	72
0.646607	11.280	77.440	128.464	38.720	46.464	10.000	-0.000	72
0.677519	12.390	75.220	127.132	37.610	45.132	10.000	-0.000	72
0.708578	13.558	72.884	125.730	36.442	43.730	10.000	-0.000	72
0.739416	15.132	69.735	123.841	34.868	41.841	10.000	-0.000	72
0.770100	15.951	68.098	122.859	34.049	40.859	10.000	-0.000	72
0.800995	17.061	65.878	121.527	32.939	39.527	10.000	-0.000	72
0.831921	18.348	63.303	119.982	31.652	37.982	10.000	-0.000	72
0.862734	19.865	60.269	118.161	30.135	36.161	10.000	-0.000	72
0.893601	21.502	56.996	116.197	28.498	34.197	10.000	-0.000	72
0.924431	23.373	53.253	113.952	26.627	31.952	10.000	-0.000	72
0.955378	24.661	50.678	112.407	25.339	30.407	10.000	-0.000	72
0.986343	26.647	46.706	110.024	23.353	28.024	10.000	-0.000	72
1.017097	28.049	43.902	108.341	21.951	26.341	10.000	-0.000	72
1.047795	29.332	41.337	106.802	20.668	24.802	10.000	-0.000	72
1.078611	31.088	37.824	104.694	18.912	22.694	10.000	-0.000	72
1.109562	32.725	34.551	102.730	17.275	20.730	10.000	-0.000	72
1.140319	34.653	30.693	100.416	15.347	18.416	10.000	-0.000	72
1.171243	36.056	27.889	98.733	13.944	16.733	10.000	-0.000	72
1.201847	36.812	26.377	97.826	13.188	15.826	10.000	-0.000	72
1.232535	38.975	22.050	95.230	11.025	13.230	10.000	-0.000	72
1.263288	39.908	20.184	94.110	10.092	12.110	10.000	-0.000	72
1.293936	41.081	17.839	92.703	8.919	10.703	10.000	-0.000	72
1.324641	43.181	13.637	90.182	6.819	8.182	10.000	-0.000	72
1.355451	44.349	11.302	88.781	5.651	6.781	10.000	-0.000	72
1.386469	45.459	9.081	87.449	4.541	5.449	10.000	-0.000	72
1.417260	46.632	6.736	86.042	3.368	4.042	10.000	-0.000	72
1.447903	47.915	4.171	85.000	2.085	2.503	10.000	-0.000	72
1.478513	49.202	1.596	85.000	0.798	0.958	10.000	-0.000	72
1.509279	50.547	-1.093	85.000	-0.547	-0.656	10.000	-0.000	72
1.540039	51.537	-3.075	85.000	-1.537	-1.845	10.000	-0.000	72
1.570887	52.413	-4.826	85.000	-2.413	-2.896	10.000	-0.000	72
1.601784	53.351	-6.702	85.000	-3.351	-4.021	10.000	-0.000	72
1.632384	54.107	-8.215	85.000	-4.107	-4.929	10.000	-0.000	72
1.663166	54.576	-9.153	85.000	-4.576	-5.492	10.000	-0.000	72
1.694205	55.395	-10.789	85.000	-5.395	-6.474	10.000	-0.000	72
1.724910	56.156	-12.311	85.000	-6.156	-7.387	10.000	-0.000	72
1.755665	56.917	-13.833	85.000	-6.917	-8.300	10.000	-0.000	72
1.786529	57.266	-14.532	85.000	-7.266	-8.719	10.000	-0.000	72
1.817494	57.792	-15.585	85.000	-7.792	-9.351	10.000	-0.000	72
1.848210	58.142	-16.283	85.000	-8.142	-9.770	10.000	-0.000	72
1.878897	58.668	-17.336	85.000	-8.668	-10.402	10.000	-0.000	72
1.909575	58.548	-17.097	85.000	-8.548	-10.258	10.000	0.000	72
1.940403	58.960	-17.920	85.000	-8.960	-10.752	10.000	-0.000	72
1.971293	59.075	-18.150	85.000	-9.075	-10.890	10.000	-0.000	72
2.002144	59.309	-18.619	85.000	-9.309	-11.171	10.000	-0.000	72
2.032799	59.544	-19.088	85.000	-9.544	-11.453	10.000	-0.000	72
2.063441	59.601	-19.203	85.000	-9.601	-11.522	10.000	-0.000	72
2.094084	59.367	-18.734	85.000	-9.367	-11.240	10.000	0.000	72
2.125041	60.128	-20.255	85.000	-10.128	-12.153	10.000	-0.000	72
2.155673	59.429	-18.858	85.000	-9.429	-11.315	10.000	0.000	72
2.186525	59.367	-18.734	85.000	-9.367	-11.240	10.000	0.000	72
2.217435	59.429	-18.858	85.000	-9.429	-11.315	10.000	-0.000	72
2.248430	59.367	-18.734	85.000	-9.367	-11.240	10.000	0.000	72
2.279176	59.017	-18.035	85.000	-9.017	-10.821	10.000	0.000	72
2.310034	58.319	-16.637	85.000	-8.319	-9.982	10.000	0.000	72
2.340840	58.725	-17.451	85.000	-8.725	-10.471	10.000	-0.000	72
2.371504	58.960	-17.920	85.000	-8.960	-10.752	10.000	-0.000	72
2.402482	58.491	-16.982	85.000	-8.491	-10.189	10.000	0.000	72
2.433451	58.903	-17.805	85.000	-8.903	-10.683	10.000	-0.000	72
2.464304	58.199	-16.398	85.000	-8.199	-9.839	10.000	0.000	72
2.494866	57.907	-15.814	85.000	-7.907	-9.489	10.000	0.000	72
2.525637	57.673	-15.345	85.000	-7.673	-9.207	10.000	0.000	72
2.556556	57.673	-15.345	85.000	-7.673	-9.207	10.000	0.000	72
2.587384	57.673	-15.345	85.000	-7.673	-9.207	10.000	0.000	72
2.618345	56.739	-13.479	85.000	-6.739	-8.087	10.000	0.000	72
2.649328	57.089	-14.178	85.000	-7.089	-8.507	10.000	-0.000	72
2.680107	56.917	-13.833	85.000	-6.917	-8.300	10.000	0.000	72
2.710786	55.806	-11.612	85.000	-5.806	-6.967	10.000	0.000	72
2.741718	55.864	-11.727	85.000	-5.864	-7.036	10.000	-0.000	72
2.772360	56.213	-12.426	85.000	-6.213	-7.456	10.000	-0.000	72
2.803352	55.687	-11.373	85.000	-5.687	-6.824	10.000	0.000	72
2.834261	55.514	-11.029	85.000	-5.514	-6.617	10.000	0.000	72
2.865578	55.572	-11.143	85.000	-5.572	-6.686	10.000	-0.000	72
2.896373	54.227	-8.454	85.000	-4.227	-5.072	10.000	0.000	72
2.926998	54.753	-9.507	85.000	-4.753	-5.704	10.000	-0.000	72
2.957927	54.696	-9.392	85.000	-4.696	-5.635	10.000	0.000	72
2.988801	54.284	-8.569	85.000	-4.284	-5.141	10.000	0.000	72
3.019644	54.050	-8.100	85.000	-4.050	-4.860	10.000	0.000	72
3.050718	53.815	-7.631	85.000	-3.815	-4.578	10.000	0.000	72
3.081502	53.466	-6.932	85.000	-3.466	-4.159	10.000	0.000	72
3.112384	52.997	-5.994	85.000	-2.997	-3.596	10.000	0.000	72
3.143020	52.825	-5.649	85.000	-2.825	-3.390	10.000	0.000	72
3.173806	52.413	-4.826	85.000	-2.413	-2.896	10.000	0.000	72
3.204521	52.298	-4.597	85.000	-2.298	-2.758	10.000	0.000	72
3.235380	51.829	-3.659	85.000	-1.829	-2.195	10.000	0.000	72
3.266445	51.595	-3.190	85.000	-1.595	-1.914	10.000	0.000	72
3.297418	51.188	-2.376	85.000	-1.188	-1.426	10.000	0.000	72
3.328381	50.485	-0.969	85.000	-0.485	-0.581	10.000	0.000	72
3.359034	51.365	-2.730	85.000	-1.365	-1.638	10.000	-0.000	72
3.389873	50.604	-1.208	85.000	-0.604	-0.725	10.000	0.000	72
3.420702	50.255	-0.510	85.000	-0.255	-0.306	10.000	0.000	72
3.451440	49.728	0.543	85.000	0.272	0.326	10.000	0.000	72
3.482410	49.609	0.783	85.000	0.391	0.470	10.000	0.000	72
3.513234	49.317	1.366	85.000	0.683	0.820	10.000	0.000	72
3.543904	48.967	2.065	85.000	1.033	1.239	10.000	0.000	72
3.574753	48.149	3.702	85.000	1.851	2.221	10.000	0.000	72
3.605486	48.092	3.817	85.000	1.908	2.290	10.000	0.000	72
3.636225	46.804	6.391	85.835	3.196	3.835	10.000	0.000	72
3.667443	47.216	5.568	85.341	2.784	3.341	10.000	-0.000	72
3.698353	46.804	6.391	85.835	3.196	3.835	10.000	0.000	72
3.729331	46.397	7.205	86.323	3.603	4.323	10.000	0.000	72
3.760201	45.814	8.373	87.024	4.186	5.024	10.000	0.000	72
3.790735	45.929	8.143	86.886	4.071	4.886	10.000	-0.000	72
3.821286	45.402	9.196	87.518	4.598	5.518	10.000	0.000	72
3.852000	44.584	10.833	88.500	5.416	6.500	10.000	0.000	72
3.882819	44.584	10.833	88.500	5.416	6.500	10.000	0.000	72
3.913511	44.119	11.761	89.057	5.881	7.057	10.000	0.000	72
3.944538	43.651	12.699	89.619	6.349	7.619	10.000	0.000	72
3.975269	43.239	13.522	90.113	6.761	8.113	10.000	0.000	72
4.005822	42.775	14.451	90.670	7.225	8.670	10.000	0.000	72
4.036696	42.598	14.805	90.883	7.402	8.883	10.000	0.000	72
4.067506	41.310	17.379	92.428	8.690	10.428	10.000	0.000	72
4.098308	41.430	17.140	92.284	8.570	10.284	10.000	-0.000	72
4.128837	40.554	18.892	93.335	9.446	11.335	10.000	0.000	72
4.159521	41.607	16.786	92.072	8.393	10.072	10.000	-0.000	72
4.190468	40.846	18.308	92.985	9.154	10.985	10.000	0.000	72
4.221354	40.435	19.131	93.479	9.565	11.479	10.000	0.000	72
4.252223	40.262	19.476	93.685	9.738	11.685	10.000	0.000	72
4.283135	39.851	20.299	94.179	10.149	12.179	10.000	0.000	72
4.313835	39.736	20.528	94.317	10.264	12.317	10.000	0.000	72
