0.000537	0.000	100.000	137.450	50.000	35.000	10.450	20.000	72
0.031669	0.000	100.000	117.900	50.000	35.000	10.900	0.000	72
0.062650	0.000	100.000	118.350	50.000	35.000	11.350	0.000	72
0.093664	0.000	100.000	118.800	50.000	35.000	11.800	0.000	72
0.124434	0.000	100.000	119.250	50.000	35.000	12.250	0.000	72
0.155278	0.000	100.000	119.700	50.000	35.000	12.700	0.000	72
0.186167	0.000	100.000	120.150	50.000	35.000	13.150	0.000	72
0.217134	0.000	100.000	120.600	50.000	35.000	13.600	0.000	72
0.247959	0.000	100.000	121.050	50.000	35.000	14.050	0.000	72
0.278704	0.000	100.000	121.500	50.000	35.000	14.500	0.000	72
0.309630	0.000	100.000	121.950	50.000	35.000	14.950	0.000	72
0.340424	0.000	100.000	122.400	50.000	35.000	15.400	0.000	72
0.371629	0.000	100.000	122.850	50.000	35.000	15.850	0.000	72
0.402491	0.000	100.000	123.300	50.000	35.000	16.300	0.000	72
0.433697	0.000	100.000	123.750	50.000	35.000	16.750	0.000	72
0.464630	0.000	100.000	124.200	50.000	35.000	17.200	0.000	72
0.495669	0.000	100.000	124.650	50.000	35.000	17.650	0.000	72
0.526672	0.000	100.000	125.100	50.000	35.000	18.100	0.000	72
0.557633	0.526	98.947	121.667	49.474	34.632	18.545	-3.510	72
0.588251	0.818	98.363	123.469	49.182	34.427	18.988	-1.946	72
0.619499	0.933	98.134	125.011	49.067	34.347	19.429	-0.766	72
0.650481	1.517	96.966	121.912	48.483	33.938	19.866	-3.892	72
0.681170	2.106	95.789	121.899	47.894	33.526	20.297	-3.924	72
0.712016	2.804	94.391	121.100	47.196	33.037	20.722	-4.658	72
0.742984	3.800	92.400	118.841	46.200	32.340	21.137	-6.636	72
0.773502	4.441	91.118	121.163	45.559	31.891	21.547	-4.275	72
0.804276	5.025	89.950	121.542	44.975	31.482	21.952	-3.892	72
0.834908	5.958	88.084	118.956	44.042	30.829	22.349	-6.221	72
0.865615	6.662	86.677	120.385	43.338	30.337	22.739	-4.690	72
0.896602	7.480	85.040	119.430	42.520	29.764	23.121	-5.456	72
0.927669	8.767	82.465	115.773	41.233	28.863	23.492	-8.582	72
0.958668	9.701	80.599	117.843	40.299	28.210	23.855	-6.221	72
0.989576	10.868	78.263	115.815	39.132	27.392	24.207	-7.785	72
1.020661	11.337	77.325	120.492	38.663	27.064	24.555	-3.127	72
1.051462	12.448	75.105	115.778	37.552	26.287	24.893	-7.402	72
1.082178	13.907	72.185	112.752	36.093	25.265	25.218	-9.731	72
1.113305	14.434	71.133	118.925	35.566	24.896	25.538	-3.510	72
1.144291	15.951	68.098	111.565	34.049	23.834	25.845	-10.114	72
1.175043	17.004	65.993	114.220	32.996	23.097	26.142	-7.019	72
1.205980	18.291	63.418	112.041	31.709	22.196	26.427	-8.582	72
1.236854	19.636	60.728	110.990	30.364	21.255	26.700	-8.965	72
1.267756	21.330	57.340	107.733	28.670	20.069	26.958	-11.294	72
1.298436	22.086	55.828	113.708	27.914	19.540	27.210	-5.041	72
1.329648	23.316	53.368	109.929	26.684	18.679	27.450	-8.200	72
1.360567	24.599	50.803	108.909	25.401	17.781	27.678	-8.550	72
1.391486	25.829	48.343	108.616	24.171	16.920	27.896	-8.200	72
1.422538	27.231	45.539	106.691	22.769	15.938	28.101	-9.348	72
1.453413	28.456	43.088	107.208	21.544	15.081	28.295	-8.168	72
1.484459	28.633	42.734	114.263	21.367	14.957	28.487	-1.180	72
1.515178	29.920	40.159	106.141	20.080	14.056	28.668	-8.582	72
1.545797	31.203	37.594	105.444	18.797	13.158	28.837	-8.550	72
1.576787	32.371	35.259	105.551	17.629	12.341	28.996	-7.785	72
1.607663	32.954	34.091	109.188	17.046	11.932	29.149	-3.892	72
1.638553	34.184	31.631	104.163	15.816	11.071	29.291	-8.200	72
1.669386	35.237	29.526	104.739	14.763	10.334	29.424	-7.019	72
1.700180	36.228	27.544	104.584	13.772	9.641	29.548	-6.604	72
1.730969	37.338	25.324	103.123	12.662	8.863	29.662	-7.402	72
1.762007	38.683	22.634	100.721	11.317	7.922	29.764	-8.965	72
1.792719	39.736	20.528	102.022	10.264	7.185	29.856	-7.019	72
1.823644	40.262	19.476	105.251	9.738	6.816	29.944	-3.510	72
1.854612	41.430	17.140	100.235	8.570	5.999	30.021	-7.785	72
1.885632	42.363	15.274	101.214	7.637	5.346	30.090	-6.221	72
1.916808	43.239	13.522	101.045	6.761	4.733	30.151	-5.839	72
1.947490	43.942	12.115	101.755	6.058	4.240	30.205	-4.690	72
1.978169	44.703	10.593	100.888	5.297	3.708	30.253	-5.073	72
2.009118	45.345	9.311	101.278	4.655	3.259	30.295	-4.275	72
2.039964	46.512	6.975	96.983	3.488	2.441	30.326	-7.785	72
2.070843	47.800	4.401	95.304	2.200	1.540	30.346	-8.582	72
2.101648	47.508	4.984	106.059	2.492	1.745	30.368	1.946	72
2.132388	48.967	2.065	93.369	1.033	0.723	30.378	-9.731	72
2.163761	49.728	0.543	97.497	0.272	0.190	30.380	-5.073	72
2.194471	50.485	-0.969	96.996	-0.485	-0.339	30.376	-5.041	72
2.225290	50.781	-1.562	99.844	-0.781	-0.547	30.369	-1.978	72
2.255830	52.183	-4.367	91.473	-2.183	-1.528	30.349	-9.348	72
2.286479	52.475	-4.951	98.648	-2.475	-1.733	30.327	-1.946	72
2.317975	52.767	-5.535	98.419	-2.767	-1.937	30.302	-1.946	72
2.349013	52.533	-5.066	102.069	-2.533	-1.773	30.279	1.563	72
2.379701	52.997	-5.994	97.059	-2.997	-2.098	30.252	-3.095	72
2.410461	54.107	-8.215	91.938	-4.107	-2.875	30.215	-7.402	72
2.441103	54.696	-9.392	94.961	-4.696	-3.287	30.173	-3.924	72
2.471871	55.280	-10.560	94.537	-5.280	-3.696	30.125	-3.892	72
2.502708	55.629	-11.258	95.805	-5.629	-3.940	30.075	-2.329	72
2.533499	55.864	-11.727	96.354	-5.864	-4.105	30.022	-1.563	72
2.564231	55.921	-11.842	97.441	-5.921	-4.145	29.969	-0.383	72
2.594991	56.682	-13.364	92.158	-6.682	-4.677	29.908	-5.073	72
2.625687	57.323	-14.647	92.441	-7.323	-5.126	29.843	-4.275	72
2.656517	56.974	-13.948	99.227	-6.974	-4.882	29.780	2.329	72
2.687515	57.323	-14.647	94.259	-7.323	-5.126	29.714	-2.329	72
2.718403	56.682	-13.364	101.252	-6.682	-4.677	29.654	4.275	72
2.749637	57.615	-15.230	90.033	-7.615	-5.331	29.585	-6.221	72
2.780932	57.558	-15.116	96.610	-7.558	-5.290	29.517	0.383	72
2.811580	57.438	-14.876	97.041	-7.438	-5.207	29.450	0.798	72
2.842342	57.500	-15.001	95.718	-7.500	-5.250	29.383	-0.415	72
2.872947	57.730	-15.460	94.371	-7.730	-5.411	29.313	-1.531	72
2.903759	57.730	-15.460	95.833	-7.730	-5.411	29.244	0.000	72
2.934657	57.673	-15.345	96.187	-7.673	-5.371	29.175	0.383	72
2.965397	57.558	-15.116	96.582	-7.558	-5.290	29.107	0.766	72
2.996769	57.673	-15.345	94.901	-7.673	-5.371	29.037	-0.766	72
3.027817	57.500	-15.001	96.868	-7.500	-5.250	28.970	1.149	72
3.058552	56.917	-13.833	99.959	-6.917	-4.842	28.908	3.892	72
3.089533	57.438	-14.876	92.156	-7.438	-5.207	28.841	-3.478	72
3.120501	57.381	-14.761	95.991	-7.381	-5.167	28.774	0.383	72
3.151494	57.438	-14.876	95.118	-7.438	-5.207	28.707	-0.383	72
3.182430	57.438	-14.876	95.434	-7.438	-5.207	28.640	0.000	72
3.213371	57.381	-14.761	95.790	-7.381	-5.167	28.574	0.383	72
3.244037	57.266	-14.532	96.188	-7.266	-5.086	28.509	0.766	72
3.274621	57.208	-14.417	95.781	-7.208	-5.046	28.444	0.383	72
3.305554	56.739	-13.479	98.792	-6.739	-4.718	28.383	3.127	72
3.336339	57.031	-14.063	93.452	-7.031	-4.922	28.320	-1.946	72
3.367183	56.917	-13.833	96.182	-6.917	-4.842	28.258	0.766	72
3.397788	56.854	-13.709	95.813	-6.854	-4.798	28.196	0.415	72
3.428447	57.031	-14.063	94.030	-7.031	-4.922	28.133	-1.180	72
3.459073	56.739	-13.479	97.301	-6.739	-4.718	28.072	1.946	72
3.489607	55.921	-11.842	101.330	-5.921	-4.145	28.019	5.456	72
3.520427	56.682	-13.364	90.208	-6.682	-4.677	27.959	-5.073	72
3.551030	56.739	-13.479	94.797	-6.739	-4.718	27.898	-0.383	72
3.581609	56.625	-13.249	95.967	-6.625	-4.637	27.838	0.766	72
3.612763	56.562	-13.125	95.600	-6.562	-4.594	27.779	0.415	72
3.643386	56.625	-13.249	94.668	-6.625	-4.637	27.720	-0.415	72
3.674000	56.562	-13.125	95.482	-6.562	-4.594	27.661	0.415	72
3.705053	56.447	-12.895	95.855	-6.447	-4.513	27.602	0.766	72
3.735815	56.505	-13.010	94.608	-6.505	-4.553	27.544	-0.383	72
3.766618	56.270	-12.541	96.662	-6.270	-4.389	27.488	1.563	72
3.797528	56.098	-12.196	96.312	-6.098	-4.269	27.433	1.149	72
3.828377	56.739	-13.479	90.379	-6.739	-4.718	27.372	-4.275	72
3.858937	56.390	-12.780	97.170	-6.390	-4.473	27.314	2.329	72
3.889582	56.156	-12.311	96.513	-6.156	-4.309	27.259	1.563	72
3.920648	56.625	-13.249	91.436	-6.625	-4.637	27.199	-3.127	72
3.951532	56.390	-12.780	96.232	-6.390	-4.473	27.142	1.563	72
3.982518	56.213	-12.426	95.917	-6.213	-4.349	27.086	1.180	72
4.013457	56.739	-13.479	90.798	-6.739	-4.718	27.025	-3.510	72
4.044414	55.629	-11.258	102.436	-5.629	-3.940	26.975	7.402	72
4.075463	56.036	-12.072	91.983	-6.036	-4.225	26.920	-2.712	72
4.106258	55.979	-11.957	95.064	-5.979	-4.185	26.867	0.383	72
4.137078	56.156	-12.311	93.322	-6.156	-4.309	26.811	-1.180	72
4.167779	56.156	-12.311	94.447	-6.156	-4.309	26.756	0.000	72
4.198755	55.864	-11.727	96.545	-5.864	-4.105	26.703	1.946	72
4.229533	56.098	-12.196	92.816	-6.098	-4.269	26.648	-1.563	72
4.260490	56.213	-12.426	93.477	-6.213	-4.349	26.592	-0.766	72
4.291143	55.921	-11.842	96.340	-5.921	-4.145	26.539	1.946	72
4.321835	56.098	-12.196	93.035	-6.098	-4.269	26.484	-1.180	72
4.352535	55.687	-11.373	97.196	-5.687	-3.981	26.433	2.744	72
4.383345	55.687	-11.373	94.401	-5.687	-3.981	26.382	0.000	72
4.414079	55.744	-11.488	93.926	-5.744	-4.021	26.330	-0.383	72
4.444921	55.572	-11.143	95.528	-5.572	-3.900	26.280	1.149	72
4.476053	55.629	-11.258	93.906	-5.629	-3.940	26.229	-0.383	72
4.506645	55.160	-10.320	97.697	-5.160	-3.612	26.183	3.127	72
4.537561	55.452	-10.904	92.371	-5.452	-3.816	26.134	-1.946	72
4.568264	55.045	-10.091	97.268	-5.045	-3.532	26.088	2.712	72
4.599104	55.218	-10.435	93.240	-5.218	-3.652	26.041	-1.149	72
4.629944	54.753	-9.507	97.766	-4.753	-3.327	25.998	3.095	72
4.660701	55.103	-10.205	92.052	-5.103	-3.572	25.953	-2.329	72
4.691849	54.926	-9.851	95.641	-4.926	-3.448	25.908	1.180	72
4.722466	55.045	-10.091	93.534	-5.045	-3.532	25.863	-0.798	72
4.753467	54.868	-9.736	95.592	-4.868	-3.408	25.819	1.180	72
4.784187	54.811	-9.622	94.791	-4.811	-3.368	25.776	0.383	72
4.814836	54.634	-9.267	95.671	-4.634	-3.244	25.734	1.180	72
4.845598	54.576	-9.153	94.872	-4.576	-3.203	25.693	0.383	72
4.876456	53.758	-7.516	100.484	-3.758	-2.631	25.659	5.456	72
4.907168	53.878	-7.755	94.112	-3.878	-2.714	25.624	-0.798	72
4.938528	55.045	-10.091	86.262	-5.045	-3.532	25.579	-7.785	72
4.969151	54.519	-9.038	97.884	-4.519	-3.163	25.538	3.510	72
4.999742	54.227	-8.454	96.487	-4.227	-2.959	25.500	1.946	72
5.030780	54.461	-8.923	92.773	-4.461	-3.123	25.460	-1.563	72
5.061655	54.342	-8.684	95.179	-4.342	-3.039	25.421	0.798	72
5.092610	54.227	-8.454	95.190	-4.227	-2.959	25.383	0.766	72
5.123418	54.342	-8.684	93.539	-4.342	-3.039	25.344	-0.766	72
5.154220	54.169	-8.339	95.536	-4.169	-2.919	25.306	1.149	72
5.185017	54.342	-8.684	93.079	-4.342	-3.039	25.267	-1.149	72
5.215795	54.050	-8.100	96.342	-4.050	-2.835	25.231	1.946	72
5.246785	54.227	-8.454	93.053	-4.227	-2.959	25.193	-1.180	72
5.277471	54.404	-8.808	92.890	-4.404	-3.083	25.153	-1.180	72
5.308446	54.404	-8.808	94.030	-4.404	-3.083	25.113	0.000	72
5.339342	54.461	-8.923	93.567	-4.461	-3.123	25.073	-0.383	72
5.370536	54.227	-8.454	95.640	-4.227	-2.959	25.035	1.563	72
5.401138	54.169	-8.339	94.462	-4.169	-2.919	24.998	0.383	72
5.431849	53.586	-7.171	98.348	-3.586	-2.510	24.965	3.892	72
5.462823	54.461	-8.923	87.964	-4.461	-3.123	24.925	-5.839	72
5.493439	54.696	-9.392	92.032	-4.696	-3.287	24.883	-1.563	72
5.523967	53.409	-6.817	103.049	-3.409	-2.386	24.852	8.582	72
5.554857	54.696	-9.392	85.000	-4.696	-3.287	24.810	-8.582	72
5.585524	54.050	-8.100	98.246	-4.050	-2.835	24.773	4.307	72
5.616130	54.342	-8.684	91.749	-4.342	-3.039	24.734	-1.946	72
5.646857	54.342	-8.684	93.656	-4.342	-3.039	24.695	0.000	72
5.677634	54.169	-8.339	94.888	-4.169	-2.919	24.658	1.149	72
5.708287	54.284	-8.569	92.854	-4.284	-2.999	24.619	-0.766	72
5.739296	53.643	-7.286	98.312	-3.643	-2.550	24.586	4.275	72
5.770091	54.342	-8.684	88.850	-4.342	-3.039	24.547	-4.658	72
5.801258	54.107	-8.215	95.199	-4.107	-2.875	24.510	1.563	72
5.831964	54.284	-8.569	92.292	-4.284	-2.999	24.472	-1.180	72
5.862733	53.351	-6.702	100.317	-3.351	-2.346	24.442	6.221	72
5.893518	54.050	-8.100	88.912	-4.050	-2.835	24.405	-4.658	72
5.924351	54.050	-8.100	93.534	-4.050	-2.835	24.369	0.000	72
5.955321	54.461	-8.923	90.462	-4.461	-3.123	24.329	-2.744	72
5.986404	54.811	-9.622	90.589	-4.811	-3.368	24.285	-2.329	72
6.017102	53.643	-7.286	101.487	-3.643	-2.550	24.253	7.785	72
6.047763	53.643	-7.286	93.670	-3.643	-2.550	24.220	0.000	72
6.078592	54.050	-8.100	90.637	-4.050	-2.835	24.183	-2.712	72
6.109524	53.701	-7.401	95.889	-3.701	-2.590	24.150	2.329	72
6.140469	53.409	-6.817	95.680	-3.409	-2.386	24.119	1.946	72
6.171369	54.227	-8.454	87.667	-4.227	-2.959	24.081	-5.456	72
6.202463	54.050	-8.100	94.390	-4.050	-2.835	24.045	1.180	72
6.233210	53.992	-7.985	93.597	-3.992	-2.795	24.009	0.383	72
6.264120	54.227	-8.454	91.449	-4.227	-2.959	23.971	-1.563	72
6.294875	53.466	-6.932	98.586	-3.466	-2.426	23.940	5.073	72
6.325639	53.586	-7.171	92.600	-3.586	-2.510	23.907	-0.798	72
6.356465	53.992	-7.985	90.365	-3.992	-2.795	23.871	-2.712	72
6.387442	53.878	-7.755	93.888	-3.878	-2.714	23.837	0.766	72
6.417992	53.992	-7.985	92.240	-3.992	-2.795	23.801	-0.766	72
6.448595	54.107	-8.215	92.123	-4.107	-2.875	23.764	-0.766	72
6.479563	53.878	-7.755	94.546	-3.878	-2.714	23.729	1.531	72
6.510198	54.107	-8.215	91.285	-4.107	-2.875	23.692	-1.531	72
6.540989	53.878	-7.755	94.474	-3.878	-2.714	23.657	1.531	72
6.571836	53.815	-7.631	93.367	-3.815	-2.671	23.623	0.415	72
6.602694	54.050	-8.100	91.188	-4.050	-2.835	23.586	-1.563	72
6.633447	53.992	-7.985	93.138	-3.992	-2.795	23.550	0.383	72
6.664523	53.878	-7.755	93.567	-3.878	-2.714	23.515	0.766	72
6.695483	53.878	-7.755	92.766	-3.878	-2.714	23.480	0.000	72
6.726326	53.992	-7.985	91.884	-3.992	-2.795	23.444	-0.766	72
6.757172	53.992	-7.985	92.614	-3.992	-2.795	23.409	0.000	72
6.787937	53.701	-7.401	94.731	-3.701	-2.590	23.375	1.946	72
6.818727	54.227	-8.454	88.869	-4.227	-2.959	23.337	-3.510	72
6.849983	53.878	-7.755	94.917	-3.878	-2.714	23.302	2.329	72
6.880666	53.758	-7.516	93.436	-3.758	-2.631	23.268	0.798	72
6.911481	53.878	-7.755	91.722	-3.878	-2.714	23.234	-0.798	72
6.942255	53.586	-7.171	94.638	-3.586	-2.510	23.201	1.946	72
6.972954	53.701	-7.401	91.812	-3.701	-2.590	23.168	-0.766	72
7.003595	53.231	-6.463	96.004	-3.231	-2.262	23.139	3.127	72
7.034631	53.815	-7.631	88.541	-3.815	-2.671	23.105	-3.892	72
7.065503	52.825	-5.649	99.706	-2.825	-1.977	23.079	6.604	72
7.096221	53.523	-7.047	87.923	-3.523	-2.466	23.047	-4.658	72
